<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
230601;192500;24.82;24.82;24.815;24.815;7400
230601;192600;24.815;24.82;24.815;24.82;500
230601;192700;24.82;24.82;24.815;24.82;3300
230601;192800;24.82;24.82;24.815;24.815;600
230601;192900;24.815;24.82;24.815;24.82;4200
230601;193000;24.82;24.82;24.82;24.82;1300
230601;193100;24.815;24.815;24.81;24.81;33900
230601;193200;24.81;24.815;24.81;24.815;18800
230601;193300;24.815;24.815;24.81;24.81;5200
230601;193400;24.81;24.815;24.81;24.815;12200
230601;193500;24.81;24.815;24.81;24.81;15500
230601;193600;24.815;24.815;24.815;24.815;24100
230601;193700;24.815;24.825;24.815;24.825;95900
230601;193800;24.815;24.815;24.81;24.815;5600
230601;193900;24.82;24.825;24.815;24.815;3400
230601;194000;24.81;24.815;24.81;24.81;8100
230601;194100;24.81;24.815;24.81;24.81;14100
230601;194200;24.81;24.81;24.81;24.81;200
230601;194300;24.81;24.815;24.81;24.815;32000
230601;194400;24.81;24.81;24.81;24.81;800
230601;194600;24.81;24.81;24.81;24.81;300
230601;194700;24.81;24.81;24.805;24.805;14800
230601;194800;24.805;24.81;24.805;24.805;3300
230601;194900;24.81;24.81;24.81;24.81;12800
230601;195000;24.81;24.815;24.805;24.805;21400
230601;195100;24.805;24.81;24.8;24.81;63400
